País,Região,Área do Governo Emissor,Título,Tipo,Data,OSS Específico?,Custo,Soberania,Apoio à Indústria Nacional,Modernização,Transparência,Segurança,Ação,Termo,Status,Comentários,Fonte
Armenia,Oriente Médio,Executivo,On approval of the principles of Internet governance,Strategy,2014,Não,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Cooperação,OSS,Approved,"These principles mention that while regulation of OSS may be useful, it is important to have purposeful regulation as to not impact the business, social, and political atmosphere. Policymakers should only apply regulation to OSS (among other aspects of the internet) when without such regulations, there is a threat to the existence of the Armenian internet atmosphere. The principles state that the lack of centralized regulation of the internet allowed innovation and competition to flourish, noting OSS as an example. ",http://www.irtek.am/views/act.aspx?aid=77996
Armenia,Oriente Médio,Executivo,ICT Master Strategy for Republic of Armenia,Strategy,2001,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,"This strategy plans to develop and fund an ICT Skills Certification Program, which may be administered by an Enterprise Incubator and funded by American companies and foundations. This will include CISCO, Microsoft, Oracle certifications, and other open source systems and will be supported by Armenian infrastructure. The strategy also outlines aligning curricula to increase competencies in suppliers' software certifications including open source systems. ",https://www.unapcict.org/resources/ictd-infobank/ict-master-strategy-republic-armenia-final-draft
Australia,Oceania,Legislativo,Government Procurement (Principles) Guideline Amendment Act 2003,Projeto de Lei,2003,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,OSS,Replaced,A modification of the proposed amendment Financial Management and Accountability (Anti-Restrictive Software Practices) Amendment Projeto de Lei 2003.,https://www.legislation.act.gov.au/a/2003-63/default.asp
Australia,Oceania,Ministry,IP Australia and the Future of Intellectual Property Report,Other,2017,Não,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Proposed,"The agency released the IP Australia and the Future of Intellectual Property report, citing more patents for OSS as an important trend in the digitalization of the economy. ",https://www.ipaustralia.gov.au/sites/default/files/ip_australia_and_the_future_of_intellectual_property.pdf
Australia,Oceania,Ministry,Guide to Open Source Software for Australian Government Agencies,Other,2011,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Como Usar,OSS,Approved,The Guide to Open Source Software for Australian Government Agencies builds on the Open Source Software Policy.,https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report%20AU_1.pdf
Australia,Oceania,Ministry,Open Source Software Policy,Directives & Regulation,2010,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"The Open Source Software Policy listed three policies that government agencies under the Financial Management and Accountability Act 1997 should comply with when procuring OSS, with the goal of encouraging agencies to consider both open source software (OSS) and proprietary software for all ICT procurements after March 1, 2011.",https://www.yumpu.com/en/document/read/33887077/open-source-software-policy-australian-government-information-
Australia,Oceania,Agency,"Better Services, Better Government",Strategy,2002,Não,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Aquisição - consultivo,OSS,Approved,"The Government will continue to encourage the use of open source software solutions by developing a range of tools to help Government agencies make informed decisions to suit their IT needs.  Open source software was identified in the Government's 2002 Better services, Better Government e-government strategy as providing opportunities for innovation, sharing of information technology, and potentially new market opportunities for small Australian businesses.",https://webarchive.nla.gov.au/awa/20030412164142/http://www.noie.gov.au/publications/NOIE/better_services-better_gov/index.htm
Australia,Oceania,Agency,Digital Transformation Strategy,Strategy,2018,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,The digital transformation strategy has a list of goals to reach by 2025.  They include making source code open to reuse.,https://www.dta.gov.au/dts-roadmap
Australia,Oceania,Legislativo,Financial Management and Accountability (Anti-Restrictive Software Practices) Amendment Projeto de Lei 2003,Projeto de Lei,2003,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,OSS,Falhou,Proposed amendment requiring Public Service Agencies prefer OSS wherever practicable.,http://web.archive.org/web/20050404162152/http://parlinfoweb.aph.gov.au/piweb/Repository/Legis/Projeto de Leis/Linked/18090305.pdf
Austria,Europa,Ministry,Recommendation,Apoio,2003,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Falhou,The Austrian Ministry of Education recommended the adoption of two open source learning platforms and learning management systems in education.,"International Trade Administration, U.S. Department of Commerce, ""Europaan OSS Policy Initiatives"""
Austria,Europa,Executivo,Digital Austria Platform,Apoio,2005,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Repositório,OSS,Replaced,"A comprehensive platform created to coordinate a standardized federal eGovernment strategy by the federal government, federal states, cities, municipalities, and business. In 2012, the platform was frozen and all existing projects were transferred to EGIZ's Joinup page. ",https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report_AT_1.pdf
Austria,Europa,Ministry,Proprietary funding halted for schools,Directives & Regulation,2009,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,Funding for proprietary software halted in schools.,https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report_AT_1.pdf
Austria,Europa,Ministry,GNU/Linux Initiative,Apoio,2009,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"With support from the Austrian Federal Ministry of Education, Arts and Culture (BMUKK), the third edition of a special version of a GNU/Linux distribution for schools was published. The ministry recommends in a letter to all Austrian school headmasters that the aim ""is to promote the installation of open source software onto Austria's school computers as part of the EU Action Plan i2010.",https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Factsheet_AT.pdf
Austria,Europa,Executivo,Chief Digital Task Force,Apoio,2019,Não,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"""The matter of whether an open source strategy to improve and promote interoperability is being examined as a potential aspect of the government’s digitalisation strategy. Additionally, OSS is a topic of strategic importance in the government"".",https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report_AT_1.pdf
Austria,Europa,Agency,Open Source Software Funding,Apoio,2016,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"Prize fund of EUR 200,000 offered by the Austria government for open source projects on eGovernment, eHealth, eLearning, inclusion, and other services.",https://joinup.ec.europa.eu/collection/open-source-observatory-osor/news/eur-200000-austria
Austria,Europa,Ministry,eLearning competence centre,Apoio,2011,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,Funded centre with the aim of increasing the use of OSS solutions in schools .,https://joinup.ec.europa.eu/collection/open-source-observatory-osor/news/education-ministry-funds
Azerbaijan,Oriente Médio,Agency,Opportunities to use Open Source Software in Electronic Management,Other,2017,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The main state research organization, Azerbaijan National Academy of Sciences (ANAS), produced a report on the possible uses of OSS, including expected revenue from its use, cost savings, security advantages, and innovation possibilities. ",https://ict.az/uploads/konfrans/soft_eng/75.pdf
Bangladesh,Ásia,Ministry,Master Plan for Information and Communication Technology in Education,Strategy,2012,Não,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Aquisição - consultivo,OSS,Approved,All educational institutions are encouraged to use open source software. (p23 and p. 26),https://basis.org.bd/public/files/policy/5e165218a1f4aMaster%20plan%20for%20ICT%20in%20Education.pdf
Bangladesh,Ásia,Ministry,e-Government Master Plan for Digital Bangladesh,Strategy,2019,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"The Ministry of Posts, Telecommunications and Information Technology, Information and Communication Technology Division released a master plan that noted ""encouraging adoptions of open source technologies"" in its recommendations from a group workshop section of the e-government master plan. It also noted the possibility of using an open source platform for ICT-based health and family welfare services. ",https://bcc.portal.gov.bd/sites/default/files/files/bcc.portal.gov.bd/publications/3f9cd471_9905_4122_96ee_ced02b7598a9/2020-05-24-15-54-43f3d2b8b4523b5b62157b069302c4db.pdf
Barbados,América Central e Caribe,Ministry,National Information and Communication Technologies (ICT) Strategic Plan 2010-2015,Strategy,2001,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"The Ministry of Economic Affairs, Empowerment, Innovation, Trade, Industry and Commerce's policy suggests that FOSS should be used in addition to proprietary software. ",http://www.caribbeanelections.com/eDocs/strategy/bb_strategy/bb_National_ICT_Strategic_Plan_Final_2010.pdf
Belgium,Europa,Ministry,Report on Use of Open Standards,Apoio,2004,Sim,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,A Parliamentary committee on the use of ICT in the Federal Parliament released a report highlighting the importance of the use of open standards.,"International Trade Administration, U.S. Department of Commerce, ""Europaan OSS Policy Initiatives"""
Belgium,Europa,Executivo,White Paper on Open Standards,Other,2004,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,"On June 10, 2004, the Belgian Government published a white paper on the use of open standards by federal public bodies.",https://web.archive.org/web/20091001033509/http://www.epractice.eu/node/281035
Belgium,Europa,Ministry,Digital Signature Service,Apoio,2009,Sim,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),OSS,Approved,The digital signature service was developed by BOSA DG DT as an open source framework of modular building blocks (framework used until 2017).,https://joinup.ec.europa.eu/sites/default/files/inline-files/OSS%20Country%20Intelligence%20Report_BE_1.pdf
Belgium,Europa,Legislativo,Federally Commissioned Software,Projeto de Lei,2003,Sim,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - consultivo,OSS,Falhou,"Federally commissioned software must be delivered with the source code; federal authorities should try to avoid proprietary software, but should make final decisions based on total cost of ownership.",http://europa.eu.int/idabc/en/document/3146/194
Benin,África,Executivo,ICT Plan,Strategy,2005,Não,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,OSS,Proposed,"The Government of Benin has identified the development of FOSS as a strategy in its ICT plan and sees the promotion of FOSS as beneficial for software availability in the country. Civil society is encouraged to support the adoption process. The plan also calls for the use of open standards. A FOSS laboratory project called LABTIC is in process of being established, supported by the Agence de la Francophonie.",https://web.archive.org/web/20081012063705/http://r0.unctad.org/ecommerce/ecommerce_en/freeopen_encount.htm
Bhutan,Ásia,Ministry,Bhutan e-Government Master Plan,Strategy,2014,Não,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,OSS,Approved,"The Ministry of Information and Communications spearheaded a plan to have government agencies consider open source software over proprietary software to address current issues like system incompatibility, low cost of maintenance, and ease of procurement. NOTE: Some documents (often ministry specific) use the same wording from this plan in promoting OSS for their own department. ",https://web.archive.org/web/20171007073003/https:/www.moic.gov.bt/wp-content/uploads/2016/05/bhutan_e_gov_master_plan_14953.pdf
Bhutan,Ásia,Executivo,Bhutan ICT Policy and Strategies,Strategy,2004,Não,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Aquisição - consultivo,Both,Approved,"The strategy stated the government will: By 2007, establish policies on FOSS as a way to use ICT to make governance more efficient, transparent, and inclusive; By 2010, explore OSS as a way of reducing the cost of ICT software (was allotted $100,000 for this); By 2008, explore the adoption of OSS in schools.",https://www.unapcict.org/sites/default/files/2019-01/Bhutan-BIPS.pdf
Bhutan,Ásia,Ministry,Dzongkha Linux,Other,2006,Sim,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Pesquisa e Desenvolvimento (P&D),Software Livre / Código Aberto,Approved,The Department of IT and Telecom in the Ministry of Information and Communications created a Dzongkha language version of Linux.,https://www.dit.gov.bt/sites/default/files/D126_DzongkhalinuxBrochure_English2.pdf
Bhutan,Ásia,Ministry,"National eHealth Strategy
and Action Plan",Strategy,2018,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Treinamento,OSS,Approved,The strategy identified a need to build capacity for its implementation and noted the government will look to global communities such as open source software developers for this capacity building.,https://www.moh.gov.bt/wp-content/uploads/ict-files/2020/12/National_eHealth_Strategy.pdf
Bolivia,América do Sul,Ministry,Implementation Plan for Free Software and Open Standards 2017 - 2025,Other,2005,Sim,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Como Usar,Software Livre / Código Aberto,Approved,Sets the guidelines for the implementation of free software and open standards.,https://coplutic.gob.bo/IMG/pdf/plan_software_libre_.pdf
Bolivia,América do Sul,Legislativo,Law 164: General Law of Telecommunications and ICTs,Projeto de Lei,2003,Não,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Aquisição - consultivo,Software Livre / Código Aberto,Approved,"Art. 77 directs the executive, legislative, judiciary and electoral branches to promote and prioritize the use of free software and open standards.",https://www.agetic.gob.bo/wp-content/uploads/2021/03/ley-n-164.pdf
Bolivia,América do Sul,Executivo,Supreme Decree 3251,Directives & Regulation,2004,Não,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aquisição - consultivo,Software Livre / Código Aberto,Approved,"Approves the implementation plan for ""free software"" and open standards (annexed to the decree).",https://www.agetic.gob.bo/wp-content/uploads/2021/03/decreto-supremo-3251.pdf
Bolivia,América do Sul,Executivo,Supreme Decree 1793,Directives & Regulation,2004,Não,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aquisição - obrigatório,Software Livre / Código Aberto,Approved,"Transitory art. 2 (b) mandates the implementation of a national repository for the apps developed in the public sector. TA 3 (b) mandates public entities to migrate systems toward ""free software"" and open standards. TA 5 provides a timeline of 7 years for this migration. It also creates the Council for ICT, which has a working group on free software.",https://www.agetic.gob.bo/wp-content/uploads/2021/05/decreto-supremo-1793.pdf
